datetime,uniswap_amount_in_top_holders,aave_amount_in_top_holders,lido-dao_amount_in_top_holders,frax-share_amount_in_top_holders,dydx_amount_in_top_holders,balancer_amount_in_top_holders,chainlink_amount_in_top_holders,dai_amount_in_top_holders,ondo-finance_amount_in_top_holders,maker_amount_in_top_holders,injective-protocol_amount_in_top_holders,dexe_amount_in_top_holders,raydium_amount_in_top_holders,pendle_amount_in_top_holders,telcoin_amount_in_top_holders,olympus_amount_in_top_holders,frax_amount_in_top_holders,1inch_amount_in_top_holders,convex-finance_amount_in_top_holders,0x_amount_in_top_holders,stargate-finance_amount_in_top_holders,yearn-finance_amount_in_top_holders,lcx_amount_in_top_holders,band-protocol_amount_in_top_holders,sushi_amount_in_top_holders,cow-protocol_amount_in_top_holders,loopring_amount_in_top_holders,clearpool_amount_in_top_holders,uma_amount_in_top_holders,orbs_amount_in_top_holders,api3_amount_in_top_holders,rocket-pool_amount_in_top_holders,compound-ether_amount_in_top_holders,marlin_amount_in_top_holders,tellor_amount_in_top_holders,numeraire_amount_in_top_holders,liquity_amount_in_top_holders,dia-data_amount_in_top_holders,oraichain-token_amount_in_top_holders,magic-internet-money_amount_in_top_holders,coin98_amount_in_top_holders,bancor_amount_in_top_holders,dodo_amount_in_top_holders,keep-network_amount_in_top_holders,liquity-usd_amount_in_top_holders,smardex_amount_in_top_holders,kujira_amount_in_top_holders,ampleforth_amount_in_top_holders,compound-usd-coin_amount_in_top_holders,hashflow_amount_in_top_holders,stafi_amount_in_top_holders,degate_amount_in_top_holders,hegic_amount_in_top_holders,insure_amount_in_top_holders,unizen_amount_in_top_holders,bella-protocol_amount_in_top_holders,wrapped-nxm_amount_in_top_holders,whiteheart_amount_in_top_holders,melon_amount_in_top_holders,paraswap_amount_in_top_holders,polkastarter_amount_in_top_holders,perpetual-protocol_amount_in_top_holders,badger-dao_amount_in_top_holders,alchemix_amount_in_top_holders,harvest-finance_amount_in_top_holders,lever_amount_in_top_holders,seth_amount_in_top_holders,stake-dao_amount_in_top_holders,quickswap_amount_in_top_holders,inverse-finance_amount_in_top_holders,tokemak_amount_in_top_holders,ribbon-finance_amount_in_top_holders,ramp_amount_in_top_holders,cryptex-finance_amount_in_top_holders,kryll_amount_in_top_holders,airswap_amount_in_top_holders,orion-protocol_amount_in_top_holders,aura-finance_amount_in_top_holders
2024-12-01 00:00:00+00:00,530157976.0591804,8812668.004874988,529323018.3981264,73658158.89169422,870637888.338272,36524443.189381935,322890205.8101,1520260.3283816788,8351953124.174836,402301.4078865951,87301706.31913489,56613291.41096769,10856838.915596,172142604.6997414,80086652441.35,21743282.668790556,558507243.2115234,844493835.990645,77911830.99162574,524731499.4527477,654646014.4188397,16125.760293283329,265002589.3438809,82641737.09547509,148107515.67137405,852239745.5511284,501653867.7151125,603094198.6026284,89692312.63815552,9364864886.91462,106791854.9367252,33613491.58396593,1758949.4919149098,8184991462.678708,1914551.5255324903,9339081.265268693,79088764.14086945,135311723.46898508,84121051.60448863,179921085.47962776,339021137.39921325,66550366.8776254,818800794.8031485,947579193.2106376,50513576.87353826,8357345708.052701,1.1579208923731621e+71,86695275.03739713,872572265.7308449,785167570.3720353,40903809.17470809,919884900.221943,2918653123.3694916,85829375905.64444,803241772.1421379,91746663.3050443,478561.27336440014,8739.716902980623,1454210.2813772657,1508198454.1585436,55539023.577704825,103158733.92012122,12904677.815583743,2001676.3419179404,465011.9832072117,32924430562.19335,9710.68902946375,53589327.16223736,987749.2945807214,503949.84989940457,81453424.32756577,960421925.6565024,987276462.6868072,6696699.73502732,24612926.754547432,429077463.29600006,59952410.09407401,69652824.18313082
2024-12-02 00:00:00+00:00,530559120.3105683,8780668.932068236,529484331.2273214,73758530.19393116,870387185.2336749,36467153.68056719,325242281.47136796,1520260.3283816788,8353039482.348149,401754.57431341097,87298729.04969521,56618654.41096769,10856394.100287,172040442.01454052,80086652441.35,21772823.029545832,558719355.6624768,844443285.0570446,77561494.3668065,525590440.4765075,653176851.5971453,16052.914633983331,264714583.93272844,82723303.53486802,148446463.38311002,852682837.7222626,501213647.8074946,603113595.011448,89854946.77946647,9280308469.358015,108212788.51367757,33697475.49144548,1758949.4919149098,8304790493.211239,1916165.7861788103,9347292.766753202,79516246.95862865,135211723.46898508,84120993.80309266,180268884.815566,339018359.6192132,66155351.680866666,818768419.4255865,947601772.1100231,50545852.44879686,8362614870.440946,1.1579208923731621e+71,87881458.6545004,872564035.8890165,782369997.475716,39745324.91562708,919884900.221943,2918720212.4494915,85829466196.89812,803241772.1421379,91909470.7322543,476994.0388439414,8740.746715775913,1414460.9374074878,1467682727.7834835,55486774.03878436,102629422.10803951,12859153.566258162,1995656.672424232,461955.3595843229,32846719677.20213,9710.68902946375,53606158.54462754,987828.082315618,502472.70398537046,81483471.00145473,961986376.1825296,987281369.3696132,6696699.73502732,24612926.754547432,428016629.6952001,60010202.26677318,69652274.28344879
2024-12-03 00:00:00+00:00,530698324.25741136,8814302.046161387,529046486.7456277,73667522.29475474,870496557.6054095,36665774.72579388,325246770.2641,1520260.3283816788,8345248050.036835,405040.22250197415,87267464.67089519,56589159.873594,10856418.8382,171824699.51299426,80086652441.35,21773375.778886545,561669271.1355791,842628035.7083472,77528189.1655791,518684102.1834725,654075066.6318884,15958.758581774331,261391024.787899,82806061.84490405,146922487.09760153,852041196.2741364,497494355.9186095,602902758.2523938,89735892.58095595,9287946300.689615,108142507.26578748,33691700.12120065,1902196.81818788,8304392511.432414,1917682.7051191696,9166354.054778207,79493220.62446164,135211723.46898508,84121179.8143538,180271742.4758092,339779244.2071446,66319927.855354816,803713978.5287064,946299539.2237462,50526921.12282498,8334623152.934087,1.1579208923731621e+71,88855281.40225093,872477639.2304388,783984582.3560016,40074490.83107964,919884900.221943,2918720212.4494915,85829098818.87225,803241772.1421379,91063508.575102,476990.25297394145,8741.737170994045,1425770.959662155,1475417057.7564363,55777497.61539997,102594806.47063412,12772310.760966916,1983706.6532686164,464266.676052672,32870925359.66773,9710.68902946375,53654168.949668966,987747.9910904132,504618.9176483145,81394443.24973328,962028537.6221744,987299531.2198004,6722503.735027319,24612926.754547432,428046400.6716,60078119.19826319,69479024.87674458
2024-12-04 00:00:00+00:00,532405112.1054445,8768166.534938917,528636535.9499584,73536211.54692963,870165154.5748461,36682803.611243665,325246770.2641,1520260.3283816788,8347152889.833337,406187.2229464745,87248836.96909519,56559513.93302187,10856656.65198,171805074.73769647,80086652441.35,21773838.808775797,562456456.0030516,881722111.482277,76656655.83775374,522940344.6674054,655356881.577578,15991.128492208483,260585444.63671312,82820327.52852924,150553280.90307567,853283688.811236,505143784.810078,594382121.2963388,89672491.53858313,9221913924.450283,108082008.88804492,33810478.59920488,1758949.4919149098,8301452709.977156,1923150.8285126528,9167688.567653934,79425450.04434735,135211723.46898508,84115488.77902758,180270681.4990581,339764614.17741096,65418683.20570964,800853550.3253675,946280329.0784895,50794348.92507873,8329386293.330703,1.1579208923731621e+71,91989545.30378908,872473525.7387849,784923416.1876836,40241073.10335323,919884900.221943,2918714925.4494915,85827868564.73207,803241772.1421379,90841519.03032768,476975.6032449214,8743.402672083945,1420506.1594677272,1478542305.3401668,53387603.75802531,102689260.96099952,12843141.052912876,1984388.356611671,459801.7652013225,32916729575.988697,9710.18569987014,53189612.95362735,987741.5401203176,504178.87518458214,81348790.36454098,962069478.9233552,987320222.2173102,6722503.735027319,24462926.754547432,427295381.7049001,60185433.075533256,69899184.23164631
2024-12-05 00:00:00+00:00,532457679.40793896,8783794.271142058,529513816.2588147,73621525.08240479,869984206.4629709,36585182.83035525,325246770.2641,1520260.3283816788,8346996956.725351,405964.7201492036,87211326.41629519,56559513.93302187,10856381.691227,171691885.0614375,80086652441.35,21781445.164778885,562758320.9443916,880230330.8811816,76619119.1797858,521334821.2827136,656408127.0504608,15994.607237046815,260564830.2528557,82778001.30215675,150614183.95576832,853304280.8589088,505395005.9283467,599571773.4743061,89163420.82407507,9229126927.635874,108037845.48930812,33802048.71170951,1902097.1260432797,8301094131.822636,1882743.337079163,9121895.099739024,79429703.67245372,135211723.46898508,84115550.04759061,180602333.54047772,339882338.5774175,65238246.441857085,798844148.1473949,946264210.4904624,50639030.39654155,8336077515.012351,1.1579208923731621e+71,96286085.46803184,872473525.7387849,785465539.077338,40613956.11202434,920164900.221943,2918606374.4494915,85827979123.63225,803241772.1421379,92481877.53631516,481107.87604339456,8744.005400106493,1416011.2538885984,1476543238.586501,53400116.08463075,102776578.87183504,12953005.390523942,1980896.6626891228,463517.8108125825,32917280304.27155,9707.306779965138,53192238.15200283,987728.3209816712,499138.36774733267,81374539.92913115,963386890.0598364,987429892.6467532,6722503.735027319,23783345.952463973,427704323.0742,60190188.20166928,69545238.24010573
2024-12-06 00:00:00+00:00,531822955.28999245,8768040.805262186,529789999.2992721,73562165.42551011,862435460.5790546,36560050.60798836,325246770.2641,1520260.3283816788,8345049293.095866,405474.4500517164,87185962.0693872,56559513.93302187,10856872.248144,171455639.26967585,80086652441.35,21772769.89067319,562521275.9356415,876209163.6941252,76691737.62250865,524544724.0036028,656985002.9731524,15760.319064510228,260263279.29042396,82831827.17096145,151010728.5825643,852936823.7312607,504852675.9431119,598725328.0422122,89306146.12043479,9240739028.60234,108123871.51703776,33797880.57338516,1902097.1260432797,8292275927.938142,1883656.9646435531,9100898.334720263,79107291.27763383,135227896.61744803,84114727.16864753,180597293.94718525,340472210.8002873,65384141.058159985,798763762.8862346,946247623.9900888,50748064.522093534,8276662242.313442,1.1579208923731621e+71,98393924.7696262,872473525.7387849,787864165.5736912,40454544.93766802,921264283.5136384,2918606374.4494915,85827976984.97337,803241772.1421379,92537538.13826557,478105.99104339455,8746.022864716992,1433610.737171997,1475585444.1419213,53250136.300638184,98287076.72118364,13000548.89436268,1984017.751914587,462273.14879176347,32924413172.773335,9707.306779965138,53216582.674771175,987654.8338983308,492812.91214979545,81365407.05561735,963523763.9042846,987410047.5143884,6722503.735027319,23907337.233065665,426073062.06680006,60282276.411425136,69640724.62086113
2024-12-07 00:00:00+00:00,531771470.611896,8761024.942045871,529886011.8361115,73588140.78382787,861866634.2810516,36642556.79913567,325246770.2641,1520260.3283816788,8346285472.091018,405178.876833881,87131477.40228719,56559513.93302187,10857121.342832,171591089.20149517,80086652441.35,21749448.56335381,563278468.0744016,878575918.7298967,76968758.40801153,530871780.82671,657190655.9196182,15951.533226458982,260303350.3488718,82852801.35570641,150268847.83422026,854723910.8806547,505473621.8931224,596771586.5034478,89218316.4189636,9238558649.506966,108133249.92410158,33789686.393367045,1902097.1260432797,8292258987.170161,1881536.556898313,9106860.7652844,79419970.70241873,135979736.01944804,84115829.6885875,180597130.60622808,342005866.76362246,65459155.74779027,798758365.1085447,946281440.3417376,51024797.69063412,8262582968.006099,1.1579208923731621e+71,99239258.04351516,872433427.9716262,784899995.3281953,40526291.19422782,921042123.3293886,2918684360.039491,85827930182.46759,798241772.1421379,92558064.51826556,475283.79257379455,8746.11958346727,1441940.055170807,1476171814.908457,53038520.447659574,98584253.43788937,13036602.80229532,1985118.5304898391,462905.111834738,32938871396.773327,9670.082638304862,53210920.26747415,987596.9978474008,492234.80600911647,81369171.91661218,963525476.3187784,987469145.597562,6722503.735027319,23630542.625688057,425968014.1594001,60654905.88539027,69665323.0703631
2024-12-08 00:00:00+00:00,531841679.2954184,8771198.05115873,531718618.0642433,73544699.08375631,864857893.8713089,36542677.29537555,325246770.2641,1520260.3283816788,8346907779.991384,404615.2978892129,87127910.61578721,56559513.93302187,10858320.766682,171774560.82344076,80086652441.35,21746830.7560297,563712247.0017856,882477134.6583706,77040783.64578459,531919425.90143913,657136016.6652739,15694.570116958448,260366833.768144,82874545.00565277,152133103.2107262,854720756.0200955,507334302.6383451,597433906.0505381,89119900.11359072,9243342418.701635,108083732.5110725,33774763.34593115,1902097.1260432797,8292258987.170161,1881604.2152242933,9094766.310922,80038977.888412,135979736.01944804,84116095.84222418,180588268.89910296,341459998.5903605,65349794.832927525,798712615.2242295,946311883.7012604,50811571.4325593,8259459561.871804,1.1579208923731621e+71,101232814.97523746,872414101.6367239,785587622.9725838,39900131.36061555,921832176.2936836,2918461227.646692,85827983574.81145,799081772.1421379,92582457.74826552,475281.3871425146,8746.219583467271,1423431.1863355043,1475397318.2514408,53259118.21724347,98872521.92259972,13068821.968779596,1978741.0263063463,458210.60413705406,32941042613.122852,9670.082638304862,53207306.96299274,987614.8138504578,493273.2918364354,81297316.56221923,963538041.5941792,987489632.9879584,6722503.735027319,23630542.625688057,426933645.2041001,60654669.08286819,69812985.09408027
2024-12-09 00:00:00+00:00,531752833.3882582,8838400.360052336,531691463.8537994,73654439.21053158,865296045.8241209,36928682.87104987,325246769.6616398,1520260.3283816788,8349851207.636635,405374.90616748715,87033108.77462897,56560886.19101472,10857992.426171,171605348.23427266,80086652441.35,21757287.777789984,564135007.0356495,888696409.7814667,76685153.17365222,527624161.3200317,656418392.3714547,15683.340176027345,260624216.12235937,82855268.74709794,151719648.96379474,855992197.6039871,507656502.79735214,598528644.9057059,89044780.98434111,9236393932.735588,108088987.96837336,33773380.1216274,1902097.1260432797,8292258987.170161,1859321.4499756931,9094567.92472355,80538337.59026565,135979736.01944804,84116487.47804548,180553534.0742406,342074988.53446424,65005974.37153987,798659908.4469529,946326043.453054,50553843.82444062,8267918790.959021,1.1579208923731621e+71,102587016.13386828,872414101.6367239,785955754.7085801,40302387.57855218,921832176.2936836,2918511227.646692,85828010737.2423,798832598.1539088,92582457.74826552,475280.3111425146,8746.174029752721,1445350.2942091206,1476343438.2031589,53458920.59785025,98832471.54247372,12850883.520722412,1992690.708904406,453987.5926599309,32911222906.1328,9670.082638304862,53313221.24884083,987610.8447901967,473177.363568591,81234350.86819969,963739072.6203116,987497869.3403271,6722503.735027319,23630542.625688057,425708573.96710014,60653851.70034281,70215038.5050776
2024-12-10 00:00:00+00:00,531499962.632121,8833494.005545046,531634360.9901844,73694859.6619153,869482244.0176748,36952320.06900347,325246770.2641,1520260.3283816788,8350690311.530249,405306.7719057019,87337812.45502897,56560886.19101472,10857156.01544,171430224.17996177,80086652441.35,21753485.931813393,565066407.2478348,865049792.3273036,76609146.87452263,523736952.54118294,653628326.2044133,15636.201112777344,261724945.22008833,82930025.96642129,150902783.22240552,855724227.315434,509093755.31802857,599361567.9036968,89613891.61309528,9258066247.406973,108057987.70533374,33744321.69594056,1902097.1260432797,8292258987.170161,1822059.2454195465,9092111.82528473,80776766.26387702,135979736.01944804,84116621.63888162,180545675.3244935,342365461.9842972,64713812.67762085,798656228.4469529,946398595.8640028,50831127.887649246,8272751900.610321,1.1579208923731621e+71,102451776.8035962,872414101.6367239,786776846.4688933,40357833.21062508,921826933.2936836,2918511227.646692,85828060737.2423,799672598.1539088,92626163.80826552,482368.4706717229,8746.274029752722,1459179.7146104863,1475211168.617176,53577163.50622901,98746378.07568072,12899964.10855981,1994595.5978841567,447237.4365765067,32916498780.10603,9649.717553828368,53542628.5009819,987600.5821290966,467869.7226648546,81045963.98356907,963650024.9283884,987544071.5927544,6599522.9218511535,23700463.240828905,425061712.8729001,60653851.70034281,70126623.9243052
2024-12-11 00:00:00+00:00,531075544.84315616,8812980.249979373,531378552.31105167,73587323.21676052,869030990.7702569,36505861.84711663,325246770.2641,1520260.3283816788,8354914952.81861,405079.80689108,87348396.41122897,56560869.129622705,10856988.272057,172493838.25049487,80086652441.35,21759422.959153295,565304352.8860142,853667476.8840318,76664898.92177017,522536037.5904313,652600666.7424536,15681.948335494097,261413618.39448577,82738225.922432,150880831.85437337,854896882.4041115,507347351.7423286,594771138.604491,89711416.27597338,9256164947.271317,108044721.70603308,33723786.90869444,1902097.1260432797,8297196783.076161,1824661.3596449376,9093427.239899542,80150595.70656157,135979736.01944804,84116786.52993003,180540379.1643798,341768535.7128626,65130512.70083239,798648072.4469529,946819229.7346088,50747718.321626015,8270770643.613399,1.1579208923731621e+71,102084547.71414536,872414101.6367239,788304909.9407773,40461139.935770534,922213905.2936836,2923114891.067584,85848065471.3049,800512598.1539088,92649443.56826554,482370.5445798901,8746.887054179357,1452698.996646396,1473361920.1580114,53485614.84007906,98584760.31801093,12929468.884789094,1965278.700557239,456694.6331122281,32916481637.346024,9737.717553828368,53562750.07418239,987600.5393788768,468234.2383974753,80745064.41312288,963613184.4721498,987643956.2355304,6599522.9218511535,23684506.14019451,425265331.30670005,61619085.86644134,69982982.3791621
2024-12-12 00:00:00+00:00,531159595.15159416,8890068.337451082,531119944.1910836,73560471.83239184,868470919.1044996,36639054.28207995,325246770.2641,1520260.3283816788,8356407654.125589,405121.93118214665,87333470.50440839,56560869.129622705,10856984.204121,172575398.65040585,80086652441.35,21759260.104016263,565170400.0100317,869653583.1600192,76425482.59136981,522445368.92422295,652671999.6245536,15707.9083851452,261423333.13181683,82636330.70382509,151055928.22956172,852181027.9332571,506958478.5736333,590059374.6299536,89656303.57710145,9256266368.444284,108001553.33045824,33716364.17640577,1963458.4711236197,8297190548.156161,1830130.9475781776,9099673.83693258,79597736.84791347,135979736.01944804,84116795.63010974,180540029.6994449,342612925.3071328,64727929.915273696,798503068.1101245,946831597.391103,50831669.65513208,8275639487.223692,1.1579208923731621e+71,102629737.3762429,872414101.6367239,791917889.1550522,40314980.28232464,922312696.7752336,2923114891.067584,85848070139.73936,797478856.7990294,92658587.16826554,483229.56338389515,8746.967054179357,1453913.208201096,1469433822.4941185,54777340.842926756,98566150.36687905,12974568.482323237,1957677.469385601,459297.04851894506,32884261122.718018,9737.71755382837,53472893.37282127,987613.007579352,466860.2301451404,80818668.54152296,963618724.3002304,987644438.2744504,6599124.36257868,23684506.14019451,423646496.8328001,61709815.653243504,69969940.4998795
2024-12-13 00:00:00+00:00,531258488.3628283,8900842.793526217,531440586.5606,73798549.05667861,869292171.728263,36802022.64573049,325246770.2641,1520260.3283816788,8355978668.16871,404862.1639495328,87326639.05241953,56560869.129622705,10856951.177632,172572588.77932143,80086652441.35,21754983.624788836,565529310.4661932,869451412.8796782,76619075.53996743,526819361.4430007,652634406.1133406,15711.0204238652,260710225.37981632,82663740.47075905,150512361.6225395,851009821.8668407,506890668.7445741,590893504.9242749,89658950.68667166,9258353511.34218,108000382.36593054,33709767.58662943,1964727.1154872896,8297186379.816161,1832468.5670865576,9106259.692235207,79458549.60630658,135979736.01944804,84116815.45198299,180527097.03383407,343001916.00133276,64732642.40603292,798503068.1101245,946832199.480004,50880245.1747958,8265015033.033772,1.1579208923731621e+71,107311401.932555,872414101.6367239,791940510.4941251,39615336.61469107,922450347.7752336,2923246947.367584,85848011373.05968,792188324.7291396,92673211.14730053,483289.27774978505,8747.59363626356,1460380.769146663,1469301045.0442748,54205767.12675602,98825165.04142928,13019531.64718097,1956363.4947320668,461774.5812533726,32821753430.05779,9735.359954803696,53458782.16503871,987625.1763184768,466605.6864060097,82976760.58072148,963662779.7566938,987662973.5419517,6598688.352880401,23684506.14019451,420902307.0827001,61872662.945243515,69968995.94089592
2024-12-14 00:00:00+00:00,531296484.0475584,8905080.434434831,531465519.3622027,73722237.83100756,868710447.7657392,36933222.22205155,325246770.2641,1520260.3283816788,8365354026.565774,410558.05042029027,87442854.18209876,56560869.129622705,10857161.703762,172588777.8431088,80086652441.35,21741369.96468795,566323448.7779518,869513152.2240604,76697985.89946562,525730792.7807704,653669728.2559625,15723.682504256483,260652334.9533489,82655207.44561027,150040165.74592644,851340015.1733298,506695196.19546306,589066141.0582705,91330001.43563177,9261766506.935465,107940062.03916018,33676069.37881272,1964727.1154872896,8296987265.720822,1833207.1136722777,9108481.950286793,79767693.94602215,135979736.01944804,84117232.81103304,180514129.7351088,343063458.2394278,65144611.36129846,798381929.2450943,946834454.616004,50846838.534272864,8268546107.86723,1.1579208923731621e+71,108296495.45402306,872401789.6394585,791229137.9379392,39212652.14962457,922450347.7752336,2923345776.726407,85848159304.30269,792188324.7291396,92680754.27562852,480734.0759631003,8747.648967884314,1465396.9909200077,1469281231.1075492,54491951.18919359,98731672.18244718,12941544.19987041,1956876.2334262985,461601.07701582107,32868409996.993908,9728.292842190136,53520663.67850226,987603.9350030264,466949.8894113746,83050920.68304594,963685838.19506,987666226.0695356,6596452.580063619,23684506.14019451,419996313.8314,61875497.07903851,69945269.43831114
2024-12-15 00:00:00+00:00,530727152.3236841,8893984.691771261,531421321.2331714,73781113.45021556,869768523.377447,36981047.66805635,325246770.2641,1520260.3283816788,8362786459.24911,410349.19404461846,87460372.54228957,56560869.129622705,10857622.793754,172589219.29849407,80086652441.35,21736265.292731088,568226259.6948991,869231847.9219509,76575590.44780472,525893977.67356014,652612845.5431458,15746.432250059268,260636866.42581323,82610174.07633027,149569648.40128514,843535041.8740125,506576181.9469875,591326662.2206168,91407847.95673922,9249537653.554878,107753033.01104456,33657401.20072402,1865225.7464350795,8296979425.466528,1821763.6564210877,9111217.44288747,79770645.55568108,135979736.01944804,84117222.90399812,180493796.62696007,343013554.0447347,64926173.89916419,798381929.2450943,946848523.4442838,50578901.70442859,8269043054.805505,1.1579208923731621e+71,108904580.6264289,872388172.8336908,789506226.0043936,38709423.293304205,922410048.295085,2923345776.726407,85848154207.19843,792188324.7291396,92416053.4076285,480481.9919297159,8747.676031703417,1466349.602920008,1469640388.181318,54001509.579567574,98833568.38108458,12822972.134386614,1956553.565274988,461725.68492429703,32882290475.53423,9728.292842190136,53386609.78903479,987610.3103458508,466429.9641614186,83080459.89978269,963691140.0432612,987690730.2968196,6593177.159376906,23684506.14019451,418444241.9332,61898105.33247776,70061096.28521325
2024-12-16 00:00:00+00:00,521615097.7759884,8881943.771920854,530827650.0169228,73787496.33759883,869763532.7930112,36986157.53328439,325246770.2641,1520260.3283816788,8363476213.125776,410271.3066764323,87535511.89529152,56560869.129622705,10857462.206074,172444594.51633596,80086652441.35,21734065.087338973,568692637.9171937,863333728.09022,76669480.59985146,513364711.6984317,650631587.9485563,15744.385739833013,260691738.8273004,82566379.47648549,145417739.56698343,844206147.8654385,505754820.9485051,591211738.815661,91478103.40341222,9243881826.680183,106346056.2728696,33645524.22026574,1866021.75714993,8189873240.006382,1819310.0385935376,9115178.954524204,78957241.38897328,135964615.59451458,84123443.9363459,180494209.7409672,342959498.5031175,63634435.87484997,798324107.4048438,946857244.550284,50507692.09044306,8268310308.611926,1.1579208923731621e+71,110160638.20994264,872303073.4696046,787122148.1975449,39192750.95645451,922305023.4407444,2923577896.026223,85848213913.11543,792320262.4423283,91469792.06500363,480841.85592601553,8747.676031703417,1466940.7644887392,1467626375.5170782,54346937.80134911,98926747.16683017,12818564.169212932,1961981.704313552,462564.7883038999,32817045351.60665,9727.63036634359,53581481.01957547,987610.3103458508,466095.015481791,83038272.87981685,963697293.9199812,987693799.780476,6593177.159376906,23684506.14019451,418269992.1154,61944174.10183777,70189052.54332359
2024-12-17 00:00:00+00:00,522449058.0539419,8671911.69952712,531399695.52913535,73914842.78315702,869472497.6446793,37117482.803325586,325246770.2641,1520260.3283816788,8356938622.509944,410006.6689993952,87799344.25142469,56491755.60014003,10857402.410171,171887860.51693162,80086652441.35,21736556.642983858,568949813.8454065,863727631.773622,76679309.25430143,511216841.6955617,651150238.6714057,15721.061702675332,260587982.75866243,82672123.84865136,145258528.46394658,844749164.7051078,511590368.1791624,590808754.1560028,91565041.7944114,9262544219.032684,106658471.49398288,33645951.56610764,1868882.41930408,8189873240.006382,1833049.7429344277,9117329.70162205,79537497.13952988,129532939.32092708,84119566.32456172,180595255.73305643,343015459.55311745,63704530.93161463,798280550.7767987,946903416.5633343,49920502.416109264,8297299830.163821,1.1579208923731621e+71,109998137.68676642,872294565.0734149,780861391.3527038,39028799.974871695,922479517.765085,2924041857.0044365,85848179204.47697,792406016.8152602,91469792.06500363,477497.3322901763,8747.676031703417,1457115.093342753,1468354068.922585,54503784.19218961,99039633.266478,12982432.595309185,1968048.3815456664,463059.7597957654,32824975357.70665,9727.63036634359,53616013.96058253,987599.1454565608,463005.3936818479,83386032.33288041,965050122.0811454,987710323.7210412,6594042.079376906,23730283.966671616,417914042.2704001,61941060.21339119,70164523.85763444
2024-12-18 00:00:00+00:00,520823594.3652539,8658000.894461783,531185528.532712,73961930.68146342,869859095.4236599,37202654.30827643,325246770.2641,1520260.3283816788,8355401864.309562,410024.8624411722,87794060.43752486,56474575.69102973,10857362.697246,172385443.3890062,80086652441.35,21705060.990853243,567268067.1378975,862239858.76793,76943768.03906831,511255196.2840654,629745891.2727063,15720.149048326306,260871862.50816992,82611977.5061209,145174465.67928314,844978913.7927436,513403146.2592986,590318806.439665,91499147.49401824,9269312257.754248,106695114.21011664,33652590.43604785,1869703.30453552,8189793143.801558,1832495.5775111376,9097994.775141291,79409315.90113115,129532939.32092708,84120560.449103,180556173.78313515,343353169.4083136,64207889.7886913,798033360.959477,946860529.4056602,49332829.88507463,8282957974.913934,1.1579208923731621e+71,107437781.44937098,872294565.0734149,781277396.6977699,38808212.20410144,922579517.765085,2925851504.5144367,85848169880.77205,792292602.5215695,91469792.06500363,473882.2897130886,8748.666100197734,1471755.505486863,1468012276.0252914,54743640.78009084,99103671.18245648,13005161.788418207,1966868.313041807,460667.2779388488,32868735795.137123,9727.63036634359,53706171.08165387,987583.6015448708,462770.7796976,83129967.47550763,965050122.0811454,987752272.5408356,6600617.210267436,23731621.27043516,418057195.3468,62453421.274141505,70319569.01676089
2024-12-19 00:00:00+00:00,520784701.5895512,8681327.072027363,530981936.0773627,74160693.77075835,869825920.5558783,37288780.65512026,325246770.2641,1520260.3283816788,8290098584.508964,410023.08564835147,87840559.89528298,56572447.31212195,10857362.488244,172218529.38005543,80086652441.35,21677903.01567243,568510249.3639671,861318347.251682,76476081.0672561,511940645.599201,630268842.6963935,15803.127836856303,261539054.99385583,82570760.20073524,145861573.26939812,844747304.3461149,513068947.2930716,591514842.7675008,91674617.49224254,9270330662.53088,106962273.12186828,33661435.62991038,1870822.69277819,8189579898.836143,1813453.9434913504,9102928.16804114,79352486.2431638,129532939.32092708,84127048.8267973,180598830.1714641,343299401.9052263,64536758.499361165,797963824.8872334,946858430.8623337,48672492.64027523,8282034039.562038,1.1579208923731621e+71,105674617.07317986,868055457.0377449,781988959.6482283,39154230.5793868,922543148.765085,2925851504.5144367,85848169880.77205,792292602.5215695,91491986.78584424,472740.9989957137,8748.666100197734,1472959.3788548685,1468242902.1240609,54606972.85197006,99236390.36161402,12853068.12652229,1967746.3000919437,460505.6171684627,33018502618.38295,9727.63036634359,53714214.12779215,987591.0123356194,461533.622606893,83135730.844823,965062436.8281786,987798570.7428504,6600617.210267436,23731621.27043516,418431845.9681001,62453421.274141505,70164906.86496086
